bucket,k6_reqs,k6_fail_pct,k6_p50_ms,k6_p90_ms,k6_p95_ms,k6_p99_ms,k6_max_ms,k6_rps,CPU_Consumption_by_Service_Total_mcore__compose-post,CPU_Consumption_by_Service_Total_mcore__text-service,CPU_Consumption_by_Service_Total_mcore__user-mention-service,Replicas_per_Service__compose-post,Replicas_per_Service__text-service,Replicas_per_Service__user-mention-service,Combined_CPU_Utilization_Child__Parent__text-service__compose-post,Combined_CPU_Utilization_Child__Parent__user-mention__text-service,Combined_CPU_Utilization_Child__Parent__HPA_self-CPU_threshold_50,CPU_Utilization_per_Service__compose-post-service,CPU_Utilization_per_Service__text-service,CPU_Utilization_per_Service__user-mention-service,CPU_Utilization_per_Service__HPA_threshold_compose-post,Memory_Usage_per_Service_MB__compose-post,Memory_Usage_per_Service_MB__text-service,Memory_Usage_per_Service_MB__user-mention-service,Memory_Usage_Percentage_per_Service___compose-post,Memory_Usage_Percentage_per_Service___text-service,Memory_Usage_Percentage_per_Service___user-mention-service
58,299.95,0.0,8.5747897375,12.369346762500005,19.42758962500001,44.24325177424995,82.352524775,29.994999999999997,69.8870489093487,37.84918856545412,25.079850889614782,3.975,2.0,1.675,28.879700208232585,28.08810273933013,50.0,28.046323906404638,30.582032980347275,26.418910212175813,50.0,12.29853515625,4.3521484375,4.019921875,2.4172592163085938,1.7000579833984375,1.8957138061523438
59,299.975,0.0,8.57654395,12.973071775000003,19.709433600000008,52.69217697474993,85.76638725000001,29.997500000000002,68.95997350148318,37.42408330502441,24.794979642280893,3.975,2.0,1.65,29.06137229594567,28.408822454589796,50.0,28.186617874603236,30.83526590051748,26.863085212941286,50.0,12.3095703125,4.3552734375,3.96240234375,2.419420878092448,1.7012786865234375,1.8951416015625
60,300.025,0.0,8.5915054875,12.3575934,20.720992457500007,47.887848723999966,82.532735675,30.002499999999998,68.31367665275867,37.14554389288554,24.733948397937414,3.975,2.0,1.6,28.864324255192845,28.698769413326563,50.0,28.110828668988482,30.404010593901255,28.161843850692776,50.0,12.3263671875,4.34404296875,3.914453125,2.4227333068847656,1.6968917846679688,1.9490814208984375
61,300.0,0.0,8.5543913,11.6281691575,18.50734710250001,42.76786410449996,79.27652362500001,30.0,67.86403388307214,37.03444971628062,24.632961629044637,3.975,2.0,1.55,28.981962187487447,29.198991954482846,50.0,28.189797238261434,30.601915621357705,29.058714514883057,50.0,12.29716796875,4.3427734375,3.74208984375,2.4171066284179688,1.6963958740234375,1.9065475463867188
62,300.075,0.0,8.5978528875,13.117939465000006,21.76254103375002,50.51748055324994,94.62142665,30.0075,67.5639259201321,36.89654067621284,24.4984717603754,3.975,2.0,1.525,28.99043396043795,29.590878408734653,50.0,28.096248016240445,30.81128880353729,29.805686698316407,50.0,12.2875,4.3525390625,3.6951171875,2.414957682291667,1.7002105712890625,1.91558837890625
63,299.9,0.008333333333333333,8.568353400000001,12.291711345000001,17.899070973750007,51.33024097774991,86.48537280000001,29.99,67.48042376373904,36.83713284424819,24.533073777858327,3.975,2.0,1.475,28.840592727250993,29.89382095329479,50.0,28.10118357953894,30.353776663900256,31.22425446148901,50.0,12.2828125,4.37216796875,3.61181640625,2.4140294392903643,1.7078781127929688,1.9334793090820312
64,300.025,0.016666666666666666,8.58930925,12.612392200000004,20.87797560000001,54.47414218649991,97.28100235000001,30.002499999999998,67.24831454650852,36.87500822458736,24.541794556708506,3.95,2.0,1.475,28.99197795205118,29.847668768545628,50.0,28.296500081330986,30.449656299795873,31.000587800716215,50.0,12.21806640625,4.36943359375,3.55400390625,2.422192891438802,1.7068099975585938,1.9108200073242188
65,300.025,0.0,8.594625050000001,11.720444900000007,17.611469121250007,45.35323062874993,78.154703575,30.002499999999998,67.29945138268248,36.7882201090731,24.57383116816026,3.8,2.0,1.4,29.85070046625117,30.599616447225763,50.0,29.634189865195744,30.53663975555158,32.612373896967235,50.0,11.7033203125,4.378125,3.437109375,2.409985860188802,1.710205078125,1.94427490234375
66,299.95,0.0,8.594380675,12.646330725000006,19.43473678374999,51.18662165499991,87.949529875,29.994999999999997,66.91211633355373,36.77307359426318,24.56939487536658,3.675,2.0,1.4,30.325537747833692,30.69841277609914,50.0,30.434908264964594,30.468175261154176,33.08830501013492,50.0,11.46826171875,4.35712890625,3.44931640625,2.4422645568847656,1.7020034790039062,1.949005126953125
67,300.05,0.008333333333333333,8.577859925,12.104770545000001,20.785251438750002,57.01215046849991,102.40783295000001,30.005000000000003,67.06010983591644,36.79385558098868,24.682316680457483,3.625,2.0,1.4,30.7281665224014,30.723979265081233,50.0,31.06295352089976,30.53405917996169,33.05996400682794,50.0,11.28974609375,4.362890625,3.425390625,2.4356460571289062,1.704254150390625,1.9348526000976562
68,299.95,0.008333333333333333,8.574075625,12.2156192425,19.17049967375001,59.120278609999936,98.320187675,29.994999999999997,66.9314594389404,36.7179504089247,24.664576918800492,3.475,2.0,1.35,31.440620947606345,31.047059950019115,50.0,32.31630301539291,30.31824080491282,34.16661680082372,50.0,11.044140625,4.36796875,3.2849609375,2.47616449991862,1.70623779296875,1.9304656982421875
69,300.075,0.0,8.5542336875,11.640575142500019,18.26422584625001,43.249875690249965,75.554468675,30.0075,66.71005250481701,36.610526787858205,24.732205348054908,3.325,2.0,1.3,32.33025276752873,31.570799397811847,50.0,33.74104464869508,30.36138089617173,35.377162302074154,50.0,10.5736328125,4.3693359375,3.11728515625,2.482179005940755,1.7067718505859375,1.9142532348632812
70,299.975,0.0,8.545398675,11.111473885000011,17.18779990875001,47.90886128699992,87.144515275,29.997500000000002,66.72844905560308,36.83006636911423,24.662463015915563,3.225,2.0,1.2,32.87368327754353,32.550917224779994,50.0,34.50540512233369,30.545506904227448,37.55899410377971,50.0,10.47490234375,4.3794921875,3.0083984375,2.5248273213704424,1.7107391357421875,1.9808578491210938
71,299.9,0.008361204013377924,8.57356185,11.769669545000001,17.235610472500007,45.45994385274995,79.23105405,29.99,66.57620627930199,36.80845168133223,24.721941705163058,3.225,2.0,1.2,32.84211854338442,32.540183832791676,50.0,34.40712570563501,30.578510843546262,37.44044997082614,50.0,10.50712890625,4.34931640625,3.01748046875,2.5328318277994795,1.6989517211914062,1.9829940795898438
72,275.425,0.0,8.6277439875,11.020360402500007,15.960763757499995,48.59859847875002,85.852047775,27.5425,66.66745984676903,36.76617629718973,24.743745522893953,3.225,2.0,1.2,32.960393710228836,32.59794968501372,50.0,34.599024798291865,30.592769241631697,37.54926830977126,50.0,10.49130859375,4.35830078125,3.01630859375,2.529093424479167,1.7024612426757812,1.9818878173828125
73,184.925,0.0,8.9520933875,10.1166926825,11.374735957499999,32.01104956624997,58.626926100000006,18.4925,66.75493294019114,36.81816444792791,24.773353304898333,3.2,2.0,1.2,33.18261956935411,32.71754135820351,50.0,34.95656506791463,30.616114942220083,37.86561955491448,50.0,10.451171875,4.3380859375,3.00556640625,2.5436337788899737,1.6945648193359375,1.9760513305664062
74,84.875,0.0,9.380844025,10.580351805000001,11.32990606625,18.419886471250006,29.339045025,8.4875,66.17618607788526,36.678713666283414,24.712048360518985,3.175,2.0,1.125,32.78047619767618,32.81218524726328,50.0,34.57340506826749,30.172771484407043,38.696592244182696,50.0,10.26875,4.3333984375,2.784375,2.5204213460286455,1.6927337646484375,1.9629669189453125
